Area;Perimeter;Major_Axis_Length;Minor_Axis_Length;Eccentricity;Convex_Area;Extent;Class
12076;4439920044;1817114868;8555834961;882214785;12329;647888839;Osmancik
12746;4461340027;1823410492;8976050568;870444179;12993;809167087;Osmancik
10858;4122170105;166962326;8406575012;863994479;11171;792901993;Osmancik
11723;427625;1759842224;8570833588;873389244;11916;802066207;Osmancik
11302;41895401;1720899048;8401642609;872724831;11501;620035112;Osmancik
11176;4180559998;1713155823;8393949127;871739328;11387;79703325;Osmancik
8992;3773320007;1582789154;7305545044;887108207;9105;594512403;Osmancik
11123;4268559875;1810818024;7900098419;899814665;11362;762058079;Osmancik
8709;3835270081;1641938934;6793288422;910397053;8873;767989397;Osmancik
10458;3960920105;1615518494;8317004395;857298613;10642;695576966;Osmancik
9854;3970669861;1691532288;7463223267;897403479;9992;723920047;Osmancik
10863;4116220093;1682714233;8316527557;869329512;11057;702833831;Osmancik
12148;4406199951;1849533081;8469785309;888982177;12328;634294093;Osmancik
11014;4112179871;1671317139;8507861328;860736191;11185;696603656;Osmancik
10617;4254750061;1804988098;7652987671;905666411;10911;771808684;Osmancik
11548;4335130005;1769780884;8434710693;879122257;11821;688159227;Osmancik
12431;4376570129;1781941986;8948651886;864759982;12657;735562146;Osmancik
9577;40317099;1749822083;7026763153;915828288;9769;627095342;Osmancik
12315;4446229858;1831751862;8646495819;881580234;12523;611166239;Osmancik
12361;4438190002;1781721191;8932095337;865262926;12581;780366182;Osmancik
11865;4267279968;1708717041;8945922089;851997316;12085;641802371;Osmancik
10889;4090169983;1659194641;8485234833;85933876;11123;804804146;Osmancik
10359;4095109863;1733379669;7687580872;896273136;10510;573588014;Osmancik
11748;4337709961;1783394775;8562522125;877200127;12053;652956843;Osmancik
10901;4103900146;1746985779;7986489105;889385402;11038;826960981;Osmancik
10566;405302002;1649469757;8292601776;864435613;10834;604013026;Osmancik
11857;4332000122;1779076233;8617068481;874870777;12171;716694891;Osmancik
10620;4049320068;1645205536;8329569244;862361193;10863;761836469;Osmancik
10622;4080280151;1663291016;8188404846;870424807;10808;620806575;Osmancik
13133;4501319885;1791512146;9411334991;8508991;13351;635303795;Osmancik
11034;4145010071;1690801544;8423165894;86707598;11256;768170416;Osmancik
11051;4213479919;1669126282;8574882507;857949018;11421;693330824;Osmancik
10627;4114410095;1722612762;7984104919;886103153;10800;802401066;Osmancik
11540;4273190002;1740828094;8541786957;871343374;11829;74518919;Osmancik
11494;4330580139;1715824585;8687869263;862335205;11858;759381592;Osmancik
12253;4379429932;1777510529;8938975525;86434871;12595;614925206;Osmancik
13089;4580769958;1821092072;9258979797;861103296;13562;712908506;Osmancik
12267;4382640076;1755909729;9018747711;858016253;12519;624084234;Osmancik
9646;3909559937;1620136719;7631642151;8821069;9815;675112009;Osmancik
12115;449197998;1875915833;8337023926;895816445;12440;566863179;Osmancik
10189;4543160095;1807376556;7332643127;914003432;11000;519793928;Osmancik
10628;4183039856;1718248138;8032759857;883994639;10828;715064228;Osmancik
10962;4186610107;1716389008;8279927063;875948906;11258;716470599;Osmancik
12620;4588869934;1938964233;840860672;901074231;12866;75253427;Osmancik
12164;4437290039;1858019409;8433197784;89106226;12442;636325598;Osmancik
12763;4549020081;1852253723;8968470001;874961615;13081;62270689;Osmancik
10509;4050570068;1665041046;811501236;873192132;10722;674432039;Osmancik
10570;4199530029;181806366;7452000427;912136495;10781;585920155;Osmancik
10264;4101390076;1696039581;7800386047;887961566;10572;595774293;Osmancik
11502;4238320007;1678920898;8834923553;850344539;11770;627598643;Osmancik
12387;4491359863;1854027557;8605038452;885768771;12662;716425657;Osmancik
11339;4239700012;1717066193;8535773468;867685318;11531;67918539;Osmancik
11063;4187749939;1716537781;8365955353;873193443;11318;803413212;Osmancik
11365;4211759949;1791328735;8111463928;891602814;11499;652036726;Osmancik
12042;433769989;1787764435;8652510071;875076354;12257;786441982;Osmancik
11532;4226910095;1689230957;880403595;853443086;11798;630680859;Osmancik
10723;4311640015;182325119;7651873016;907670796;11059;781275034;Osmancik
9593;3960499878;1625907288;7599917603;884032071;9828;744798124;Osmancik
9936;398276001;1614819336;8027461243;867686331;10216;671941578;Osmancik
10201;4033070068;1662338409;7898983765;879892349;10432;609706521;Osmancik
12054;4396589966;1845761566;8405713654;890283763;12227;732276261;Osmancik
10474;4201239929;1767669373;7698861694;900170624;10762;688625932;Osmancik
9733;3966539917;1636645508;7642941284;884263575;9903;811895251;Osmancik
11016;4211000061;1731560059;8232682037;879743397;11302;781609178;Osmancik
11279;4262120056;1684024658;8692972565;85646677;11651;660904706;Osmancik
12289;4515759888;1897253723;8307782745;899031162;12649;688228071;Osmancik
12899;456;1849993744;9023584747;872976124;13167;683644295;Osmancik
9962;4049450073;1709164886;7479293823;899170101;10137;576104581;Osmancik
11559;4270299988;1732377777;8718897247;864117086;11840;699147165;Osmancik
11023;4168919983;163019165;8859201813;839444518;11343;710702777;Osmancik
12135;4328129883;1808758545;8605373383;879574418;12304;643050194;Osmancik
14498;4965499878;2007102661;9357653809;884665132;15053;653063059;Osmancik
12451;4613450012;1914077759;8416149902;898145974;12833;581279159;Osmancik
11104;4209700012;1649390259;8729203033;84847331;11429;632706523;Osmancik
9592;3857780151;1577679596;7839109039;867821634;9760;788426757;Osmancik
11288;4296470032;1735355835;8429547119;874095976;11665;593106329;Osmancik
11769;427769989;1716577759;8838392639;857259572;12007;628551602;Osmancik
10798;4120130005;1699911346;8177663422;876685441;11000;648840308;Osmancik
10241;411946991;1677476807;791055069;881826282;10486;589749515;Osmancik
12465;4515150146;1904549408;8416369629;897060037;12640;595955253;Osmancik
10749;4124249878;1681168213;8258827209;871015668;11012;708102763;Osmancik
10826;4142229919;1682527924;8288858795;87023139;11040;615498304;Osmancik
11518;4287099915;1759360809;842515564;8778826;11754;660397887;Osmancik
10588;4109360046;1698278809;8041876221;88077718;10783;78377378;Osmancik
12489;4440079956;1753297424;9248181152;849571407;12853;744234562;Osmancik
11386;4317850037;17687677;8332332611;882089853;11713;680980861;Osmancik
11907;4480610046;1883023987;8226176453;899529576;12156;761317134;Osmancik
11411;4291010132;1753561401;8365203094;878881156;11636;598060787;Osmancik
9371;4018959961;1705694885;7065042114;910184443;9542;778322279;Osmancik
11264;4233909912;1721395111;8422161102;872135878;11476;732427359;Osmancik
12495;4547929993;1867766266;8649271393;886315942;12774;750315249;Osmancik
11024;4148590088;1658321381;8564083099;856328905;11342;635023057;Osmancik
11512;4275679932;1722100983;8544306183;868233442;11802;690789104;Osmancik
11708;4239410095;1739320068;8592610931;869449794;11918;611319959;Osmancik
10015;4021789856;1603868256;8107691193;862821579;10338;694617867;Osmancik
10820;4247810059;1787657623;7807855988;89957583;11081;714852035;Osmancik
9802;3968160095;166890213;7511701202;892978966;9948;571178854;Osmancik
10470;4190180054;1770643616;7563278961;90418148;10682;598627806;Osmancik
11553;4337770081;1832213745;8094514465;897119105;11729;806773722;Osmancik
10731;4141749878;1702100983;8119894409;878875494;10922;593200684;Osmancik
11352;4223240051;1710198059;8581471252;86499393;11581;785714269;Osmancik
11454;42495401;1750766602;8424492645;876617014;11646;733102918;Osmancik
10634;409506012;1674369659;8181295776;872497022;10809;683770597;Osmancik
12422;4440849915;1831343842;869521637;880093813;12658;623406589;Osmancik
12190;4417850037;1785523834;8793262482;870326459;12478;650202692;Osmancik
10534;409625;167988205;8067377472;877139986;10753;609606504;Osmancik
12224;4389760132;1771386108;884313736;866474509;12445;606258988;Osmancik
10382;4052130127;1684262695;7895871735;883302808;10599;801822662;Osmancik
10763;4160169983;1710617828;8066741943;881829202;10951;595035374;Osmancik
13362;4600700073;186353241;9215919495;869154692;13612;741015971;Osmancik
10875;4189819946;1666903992;8532958221;859042287;11334;76219511;Osmancik
10657;4077650146;1687373352;8082007599;877831459;10826;60952872;Osmancik
11568;4295480042;1745865631;8520391846;872825444;11800;60187304;Osmancik
9483;3909979858;1572599182;786333313;86601305;9817;657856405;Osmancik
10312;3987950134;1635423126;806704483;869876504;10507;805750906;Osmancik
10355;4026679993;1598914185;8347418213;852903903;10621;636056483;Osmancik
11592;4363999939;1781359406;8372199249;882672071;11844;7235955;Osmancik
10384;4160429993;1767415771;7559287262;903919399;10557;566874087;Osmancik
11752;4286610107;1722597656;8906375122;85596627;12082;649999976;Osmancik
15062;4920650024;1980274048;9911066437;865742505;15584;784152448;Osmancik
12700;452428009;1856102295;8825029755;879737198;12910;680746138;Osmancik
12324;4656690063;1985217133;8021651459;914728403;12557;641674459;Osmancik
9638;3989119873;1681098328;734651413;89945823;9798;725753009;Osmancik
12734;4470840149;18024823;9131795502;862167537;13019;794881403;Osmancik
10576;417019989;1753908234;7745558929;897203624;10729;565924644;Osmancik
9858;3886669922;1551244812;8184178162;849500537;10101;656543434;Osmancik
12672;4503439941;1844046173;8878121185;876474738;12939;782608688;Osmancik
10559;4110880127;1600530243;8612352753;842885017;10889;626721263;Osmancik
11062;4100960083;1654694672;860553894;854124784;11213;630816579;Osmancik
12423;4364930115;1801210175;8861711121;870602846;12567;662242115;Osmancik
10469;4237850037;1770367737;7673817444;901173294;10859;570207;Osmancik
12220;42504599;1703327026;9193886566;841818631;12385;721710384;Osmancik
10974;4135;1705678253;8324488068;872818112;11142;764099717;Osmancik
11940;4236749878;1686340179;9136426544;840513706;12191;663997352;Osmancik
12659;4453190002;1799433441;9013162994;865511596;12848;616910338;Osmancik
8990;3893770142;1577496033;7391918182;883418143;9297;62526083;Osmancik
9577;4045440063;1669007568;7435095978;895291865;9855;612261832;Osmancik
11226;4160820007;166272644;8709693909;851828992;11515;635457933;Osmancik
10496;407322998;1679293671;8018907166;878622711;10666;703296721;Osmancik
10821;4252680054;1783567963;7824892426;898623168;11101;779386342;Osmancik
11898;4223680115;1662357178;9187953186;83337611;12063;662767351;Osmancik
10871;4146740112;1657461395;8562849426;856212139;11224;76610291;Osmancik
11732;4281830139;1729629669;8698690033;864331722;11900;631092012;Osmancik
12051;4232269897;1680132751;9219841766;835982084;12216;766018331;Osmancik
11976;4446440125;1889818573;8136695862;902564645;12149;558009505;Osmancik
10855;4173169861;1673380127;8422980499;86408186;11135;604836464;Osmancik
11212;4135660095;1696781006;8463475037;866719425;11400;808888257;Osmancik
10221;4052999878;1686337433;7804261017;886466086;10368;602724373;Osmancik
10580;4090889893;1733169861;7804711914;892870128;10731;581318676;Osmancik
12712;4530799866;1928154602;8460753632;898584485;12891;568769574;Osmancik
10015;4024559937;1597266846;8187760925;85862112;10408;606969714;Osmancik
11606;4323139954;1857037354;802800827;901728928;11756;83274734;Osmancik
10770;4055039978;1587288208;8761263275;833867788;11097;666048229;Osmancik
10773;4148919983;1596753082;8812444305;833911836;11174;6328125;Osmancik
12249;4389020081;1817255554;8636489105;879851341;12428;62751025;Osmancik
12356;4278980103;1730211639;9167183685;848103762;12524;798707187;Osmancik
12911;4467539978;1878721008;8820014191;882948935;13071;771082163;Osmancik
12074;4364620056;1782076111;8764710999;870693564;12300;601774335;Osmancik
8652;3744020081;1518221436;7414385223;872642279;8866;609124184;Osmancik
10591;4107340088;1697548065;803986969;880731106;10751;603338242;Osmancik
11782;4365339966;1834502258;8257640076;892963171;11985;614029586;Osmancik
12627;4535190125;1918118896;8454081726;897630572;12830;726106942;Osmancik
11945;4141459961;1623527832;9494728088;811162531;12106;797769308;Osmancik
11506;4337049866;183940979;8015775299;900053322;11676;718227208;Osmancik
13057;445177002;1778078156;9450707245;847050488;13348;643360436;Osmancik
11415;4249630127;1726956177;8528923798;869535565;11735;691315413;Osmancik
12067;4233619995;1683690796;9205317688;837306023;12274;649601638;Osmancik
11506;4333420105;1834458618;803972702;898847461;11675;617009878;Osmancik
12483;4281470032;1702961273;9428094482;832763135;12680;73737371;Osmancik
11714;4122019958;1613081818;9322561646;816082895;11886;764322042;Osmancik
10119;4035429993;1685759888;7724084473;888851166;10317;772206962;Osmancik
12175;4317279968;1785574493;8779367828;870774209;12345;800197184;Osmancik
12487;4371210022;1742112274;9241957092;847683072;12808;695460856;Osmancik
13619;4677659912;1936809387;9047348022;884190559;13926;586671829;Osmancik
12184;4344079895;1817460785;8597194672;881044567;12336;728708148;Osmancik
13481;44792099;1829851379;943671875;856763482;13647;780783057;Osmancik
13267;4650320129;1937655945;8883869934;888701916;13543;664413035;Osmancik
12378;4540620117;1954721375;8128996277;90942651;12570;556564748;Osmancik
12942;441743988;1755592499;9528501129;83989346;13310;701691628;Osmancik
10919;4287019958;1829326477;7790177155;904794037;11162;609047294;Osmancik
13635;45554599;1894315796;9207763672;873918056;13785;748517811;Osmancik
12676;4379559937;1782371063;9169775391;857508004;12887;691242218;Osmancik
13079;4360450134;1748923187;9594194794;836099863;13228;77257961;Osmancik
11779;4409760132;1918824768;7873442841;911938787;11918;583754599;Osmancik
12583;4340029907;171657074;9446522522;834958017;12897;743280768;Osmancik
14608;4831610107;2010349426;9346073151;885364294;14845;655008495;Osmancik
11108;4036180115;1641064453;8664311981;849263608;11256;796843588;Osmancik
13932;4620220032;1877802887;957806015;860134423;14180;704918027;Osmancik
11772;4365960083;1814926605;8373271942;887215137;11984;57201165;Osmancik
14960;4821400146;1995439758;9621820068;876066387;15149;611860931;Osmancik
10956;4221719971;1783518677;7915714264;896113157;11131;573132455;Osmancik
12818;4399519958;1792016907;9186772156;858597755;13005;625817776;Osmancik
11091;4169450073;1717740784;8273455048;876365066;11292;610133111;Osmancik
10246;4063710022;1638946991;8150821686;867566824;10655;707108378;Osmancik
13710;4674049988;1938887024;9085185242;883422494;13915;72886765;Osmancik
11051;4249760132;1808719025;7826737976;901527107;11240;568057954;Osmancik
10690;4046400146;1653701935;8337030792;863619924;10855;620789766;Osmancik
11337;4339779968;184348114;7886769867;903864264;11506;656608343;Osmancik
11088;4305870056;1847220154;7701330566;90894568;11263;628357708;Osmancik
12735;4407330017;1752460785;9410066986;843605757;13037;799686015;Osmancik
13607;4610509949;1905143433;9171279907;876503348;13772;60914135;Osmancik
10193;4097950134;1741696167;7503090668;902451158;10377;756437838;Osmancik
11883;4405419922;1872053528;8201986694;898912728;12057;562109768;Osmancik
12154;4480620117;1867820587;8389810181;893443048;12445;629284441;Osmancik
13629;470678009;2022444763;8640013123;904154122;13785;56676507;Osmancik
11848;432368988;1783507996;8611730957;875701129;12045;600293875;Osmancik
11923;4397130127;1831569519;8390174866;888907552;12116;585925579;Osmancik
13264;447947998;1753849792;9829758453;828176439;13502;660952747;Osmancik
11116;4095440063;1663851318;8612647247;855602622;11313;621874154;Osmancik
12200;4472139893;1911407013;8157138062;904364467;12367;569747329;Osmancik
13617;4650029907;1892554779;9244890594;872570992;13872;616125941;Osmancik
13270;4598659973;1888933716;9074984741;877033651;13507;59944886;Osmancik
10559;4248469849;1792077332;7638801575;904603541;10770;670327604;Osmancik
